ClienteCodigo,RFM_Score,RFM_Level
238209,12,High
238217,10,High
238225,7,Medium
238226,8,Medium
238245,5,Needs Attention
238247,11,High
238248,10,High
238252,5,Promising
238254,10,High
238255,9,High
238256,3,Require Activation
238273,3,Require Activation
238291,7,Medium
238292,8,Medium
238297,7,Medium
238299,11,High
238304,7,Medium
238307,8,Medium
238310,10,High
238318,11,High
238323,9,High
238336,10,High
238338,10,High
238341,6,Promising
238348,11,High
238368,7,Medium
238376,3,Require Activation
238391,3,Require Activation
238392,10,High
238395,3,Require Activation
238408,12,High
238410,4,Needs Attention
238416,8,Medium
238419,11,High
238420,10,High
238426,12,High
238428,9,High
238431,11,High
238439,9,High
238441,12,High
238443,4,Needs Attention
238444,12,High
238447,9,High
238455,8,Medium
238456,10,High
238458,8,Medium
238468,5,Promising
238470,12,High
238471,9,High
238472,6,Promising
238473,4,Needs Attention
238477,10,High
238483,7,Medium
238484,9,High
238488,10,High
238489,10,High
238491,12,High
238494,11,High
238498,8,Medium
238501,6,Promising
238504,9,High
238510,12,High
238514,8,Medium
238515,9,High
238519,4,Needs Attention
238525,10,High
238528,9,High
238541,3,Require Activation
238547,9,High
238552,12,High
238556,10,High
238560,11,High
238561,12,High
238562,3,Require Activation
238564,9,High
238569,8,Medium
238578,11,High
238582,6,Promising
238583,12,High
238586,7,Medium
238603,12,High
238606,10,High
238617,10,High
238619,8,Medium
238620,3,Require Activation
238633,10,High
238634,10,High
238647,10,High
238649,6,Promising
238652,8,Medium
238654,10,High
238657,5,Promising
238658,7,Medium
238661,4,Needs Attention
238674,6,Promising
238676,12,High
238679,9,High
238683,5,Promising
238684,9,High
238687,3,Require Activation
238690,9,High
238693,11,High
238698,10,High
238710,8,Medium
238724,8,Medium
238735,5,Promising
238736,11,High
238738,4,Needs Attention
238745,11,High
238748,12,High
238752,10,High
238760,11,High
238762,7,Medium
238769,5,Promising
238773,3,Require Activation
238777,12,High
238782,3,Require Activation
238786,6,Promising
238788,8,Medium
238791,11,High
238792,12,High
238796,11,High
238799,11,High
238803,7,Medium
238805,10,High
238806,8,Medium
238807,4,Needs Attention
238810,9,High
238811,7,Medium
238812,11,High
238813,4,Needs Attention
238816,8,Medium
238817,10,High
238818,11,High
238823,5,Promising
238835,9,High
238837,12,High
238838,10,High
238841,12,High
238842,11,High
238846,3,Require Activation
238852,3,Require Activation
238854,12,High
238861,9,High
238862,11,High
238864,7,Medium
238865,5,Promising
238868,12,High
238875,11,High
238896,8,Medium
238915,12,High
238916,9,High
238917,10,High
238923,12,High
238926,9,High
238929,11,High
238931,10,High
238934,12,High
238935,9,High
238945,4,Needs Attention
238954,6,Promising
238959,3,Require Activation
238965,5,Promising
238970,4,Needs Attention
238971,5,Needs Attention
238976,6,Promising
238991,6,Promising
238997,8,Medium
239035,7,Medium
239050,6,Promising
239053,7,Medium
239057,9,High
239080,3,Require Activation
239081,8,Medium
239129,8,Medium
239136,11,High
239145,6,Promising
239173,9,High
239174,3,Require Activation
239179,7,Medium
239185,7,Medium
239186,6,Promising
239187,3,Require Activation
239204,11,High
239209,5,Promising
239211,10,High
239217,10,High
239223,7,Medium
239229,11,High
239231,9,High
239238,11,High
239253,12,High
239255,12,High
239279,7,Medium
239282,8,Medium
239288,9,High
239299,4,Needs Attention
239314,10,High
239350,9,High
239351,4,Needs Attention
239353,10,High
239355,10,High
239359,7,Medium
239366,11,High
239369,8,Medium
239374,11,High
239390,11,High
239391,9,High
239395,7,Medium
239396,8,Medium
239397,10,High
239401,8,Medium
239405,4,Needs Attention
239407,12,High
239410,11,High
239411,11,High
239414,3,Require Activation
239418,11,High
239420,11,High
239422,10,High
239425,3,Require Activation
239426,10,High
239429,10,High
239430,8,Medium
239432,11,High
239433,8,Medium
239440,10,High
239446,8,Medium
239447,7,Medium
239455,9,High
239459,9,High
239460,8,Medium
239463,9,High
239464,11,High
239478,12,High
239481,8,Medium
239483,6,Promising
239490,12,High
239491,9,High
239496,6,Promising
239497,10,High
239500,8,Medium
239501,3,Require Activation
239504,10,High
239507,10,High
239510,7,Medium
239511,8,Medium
239514,12,High
239517,10,High
239522,11,High
239531,3,Require Activation
239538,7,Medium
239539,10,High
239542,6,Promising
239543,5,Promising
239564,9,High
239570,7,Medium
239572,5,Promising
239574,12,High
239580,8,Medium
239583,11,High
239586,6,Promising
239588,9,High
239589,6,Promising
239590,8,Medium
239592,10,High
239597,7,Medium
239602,10,High
239605,7,Medium
239607,9,High
239608,9,High
239609,4,Needs Attention
239612,10,High
239614,9,High
239622,11,High
239624,9,High
239625,6,Promising
239626,12,High
239628,9,High
239636,10,High
239641,11,High
239643,9,High
239644,8,Medium
239651,12,High
239657,8,Medium
239664,9,High
239665,12,High
239666,8,Medium
239674,11,High
239676,5,Promising
239678,10,High
239679,9,High
239693,12,High
239694,9,High
239696,5,Needs Attention
239703,10,High
239704,6,Promising
239715,9,High
239718,10,High
239721,7,Medium
239731,12,High
239741,6,Promising
239747,11,High
239748,4,Needs Attention
239750,5,Promising
239756,11,High
239769,11,High
239770,9,High
239771,11,High
239772,10,High
239775,3,Require Activation
239776,8,Medium
239786,9,High
239790,6,Promising
239794,9,High
239809,12,High
239810,6,Promising
239816,5,Needs Attention
239821,4,Needs Attention
239823,7,Medium
239824,9,High
239826,9,High
239831,8,Medium
239839,12,High
239840,12,High
239844,11,High
239847,12,High
239850,8,Medium
239853,11,High
239857,9,High
239860,7,Medium
239861,10,High
239868,10,High
239872,8,Medium
239874,7,Medium
239879,11,High
239884,10,High
239887,4,Needs Attention
239898,9,High
239918,8,Medium
239922,11,High
239923,10,High
239927,11,High
239929,3,Require Activation
239932,12,High
239933,6,Promising
239935,12,High
239940,8,Medium
239942,12,High
239945,11,High
239953,10,High
239958,10,High
239964,9,High
239975,8,Medium
239976,3,Require Activation
239985,6,Promising
239987,8,Medium
239991,6,Needs Attention
239997,10,High
239999,5,Promising
240000,8,Medium
240004,7,Medium
240008,8,Medium
240013,11,High
240017,8,Medium
240018,9,High
240019,11,High
240020,10,High
240027,10,High
240029,11,High
240032,8,Medium
240038,11,High
240039,11,High
240045,7,Medium
240046,10,High
240049,3,Require Activation
240050,11,High
240055,11,High
240058,11,High
240062,10,High
240064,3,Require Activation
240066,11,High
240067,12,High
240070,6,Promising
240076,9,High
240078,6,Promising
240082,11,High
240084,11,High
240085,10,High
240088,10,High
240092,10,High
240093,6,Needs Attention
240098,12,High
240100,3,Require Activation
240101,9,High
240105,11,High
240106,12,High
240107,9,High
240110,3,Require Activation
240114,9,High
240116,10,High
240132,11,High
240139,10,High
240140,3,Require Activation
240151,9,High
240153,6,Promising
240155,5,Promising
240156,10,High
240170,9,High
240171,6,Promising
240173,12,High
240175,3,Require Activation
240176,9,High
240178,9,High
240182,12,High
240186,10,High
240187,3,Require Activation
240189,5,Promising
240191,10,High
240193,12,High
240195,3,Require Activation
240197,9,High
240199,9,High
240201,11,High
240220,6,Promising
240232,11,High
240235,9,High
240236,11,High
240240,8,Medium
240245,7,Medium
240248,12,High
240252,10,High
240255,10,High
240278,9,High
240280,11,High
240281,11,High
240284,4,Needs Attention
240287,12,High
240288,8,Medium
240291,3,Require Activation
240292,9,High
240293,9,High
240300,3,Require Activation
240302,10,High
240305,11,High
240307,6,Promising
240310,5,Promising
240314,10,High
240318,8,Medium
240324,12,High
240325,7,Needs Attention
240331,10,High
240332,8,Medium
240341,10,High
240342,10,High
240344,11,High
240345,7,Medium
240346,7,Medium
240352,12,High
240354,11,High
240355,4,Needs Attention
240358,5,Promising
240370,10,High
240382,9,High
240383,11,High
240389,11,High
240390,7,Medium
240392,11,High
240393,12,High
240395,11,High
240396,9,High
240397,12,High
240405,11,High
240406,10,High
240410,11,High
240412,12,High
240414,6,Promising
240415,10,High
240416,9,High
240420,10,High
240421,11,High
240425,11,High
240426,10,High
240431,10,High
240435,9,High
240437,3,Require Activation
240440,9,High
240441,12,High
240442,8,Medium
240445,11,High
240450,10,High
240452,10,High
240455,6,Promising
240458,3,Require Activation
240459,3,Require Activation
240469,11,High
240472,7,Medium
240483,10,High
240485,9,High
240486,7,Medium
240487,8,Medium
240489,11,High
240490,4,Needs Attention
240496,12,High
240513,8,Medium
240521,11,High
240522,8,Medium
240524,11,High
240525,3,Require Activation
240527,11,High
240528,11,High
240529,8,Medium
240530,7,Medium
240533,12,High
240564,9,High
240573,10,High
240577,5,Promising
240580,5,Promising
240588,9,High
240590,6,Promising
240596,10,High
240604,9,High
240607,6,Promising
240608,9,High
240623,7,Medium
240630,8,Medium
240631,12,High
240633,3,Require Activation
240645,10,High
240654,11,High
240664,5,Promising
240668,10,High
240674,9,High
240681,7,Medium
240682,8,Medium
240691,6,Promising
240693,9,High
240694,7,Medium
240698,6,Promising
240710,10,High
240719,9,High
240723,5,Promising
240738,12,High
240744,10,High
240747,3,Require Activation
240754,5,Promising
240755,8,Medium
240766,10,High
240767,9,High
240790,8,Medium
240794,12,High
240796,4,Needs Attention
240798,9,High
240814,9,High
240818,11,High
240824,8,Medium
240825,8,Medium
240826,12,High
240830,9,High
240832,9,High
240835,3,Require Activation
240836,4,Needs Attention
240837,11,High
240838,10,High
240843,9,High
240845,8,Medium
240847,12,High
240850,10,High
240860,10,High
240866,6,Promising
240878,11,High
240881,8,Medium
240895,6,Promising
240897,8,Medium
240899,4,Needs Attention
240916,11,High
240918,9,High
240921,12,High
240934,12,High
240935,3,Require Activation
240943,8,Medium
240944,8,Medium
240952,7,Medium
240953,5,Promising
240954,4,Needs Attention
240959,10,High
240965,9,High
240980,11,High
240981,3,Require Activation
240982,8,Medium
241000,6,Promising
241010,8,Medium
241015,7,Medium
241024,11,High
241030,3,Require Activation
241036,8,Medium
241047,10,High
241049,10,High
241052,7,Medium
241056,3,Require Activation
241057,6,Promising
241059,7,Medium
241068,6,Promising
241070,11,High
241071,12,High
241075,11,High
241078,9,High
241079,12,High
241088,12,High
241091,12,High
241093,11,High
241095,8,Medium
241099,5,Promising
241100,5,Promising
241103,10,High
241110,10,High
241113,4,Needs Attention
241118,4,Needs Attention
241121,8,Medium
241123,5,Promising
241127,10,High
241136,11,High
241139,6,Needs Attention
241140,6,Promising
241141,12,High
241143,3,Require Activation
241144,12,High
241145,10,High
241148,12,High
241152,9,High
241153,9,High
241155,11,High
241157,11,High
241162,3,Require Activation
241163,10,High
241169,10,High
241170,9,High
241171,7,Medium
241174,11,High
241175,10,High
241176,5,Promising
241178,9,High
241184,9,High
241187,11,High
241188,6,Promising
241191,11,High
241193,10,High
241195,9,High
241201,11,High
241204,9,High
241211,6,Promising
241216,9,High
241223,10,High
241225,6,Promising
241226,8,Medium
241229,12,High
241245,10,High
241262,6,Promising
241277,11,High
241285,12,High
241296,5,Promising
241297,10,High
241307,9,High
241319,10,High
241330,12,High
241336,9,High
241340,10,High
241351,6,Promising
241355,7,Medium
241356,12,High
241362,3,Require Activation
241376,10,High
241381,3,Require Activation
241383,5,Promising
241385,11,High
241388,9,High
241390,9,High
241391,7,Medium
241393,9,High
241398,7,Medium
241399,12,High
241402,8,Medium
241404,11,High
241405,7,Medium
241418,10,High
241420,12,High
241422,4,Needs Attention
241425,11,High
241427,4,Needs Attention
241430,11,High
241437,12,High
241441,9,High
241451,12,High
241452,10,High
241454,10,High
241459,10,High
241465,8,Medium
241468,8,Medium
241474,11,High
241475,5,Promising
241478,12,High
241482,11,High
241483,4,Needs Attention
241490,6,Promising
241492,12,High
241499,4,Needs Attention
241501,12,High
241503,4,Needs Attention
241525,9,High
241532,7,Medium
241545,11,High
241546,10,High
241547,11,High
241552,11,High
241554,7,Medium
241556,7,Medium
241557,11,High
241566,8,Medium
241568,9,High
241570,11,High
241572,9,High
241574,6,Promising
241575,8,Medium
241578,10,High
241581,10,High
241582,11,High
241584,11,High
241585,5,Promising
241590,8,Medium
241593,6,Promising
241594,11,High
241596,11,High
241603,12,High
241607,6,Promising
241608,10,High
241609,10,High
241617,11,High
241623,5,Promising
241631,9,High
241641,9,High
241644,7,Medium
241646,11,High
241650,7,Medium
241659,7,Medium
241660,4,Needs Attention
241661,12,High
241665,7,Medium
241667,11,High
241671,9,High
241672,11,High
241685,5,Promising
241688,10,High
241695,8,Medium
241699,8,Medium
241700,9,High
241701,3,Require Activation
241703,10,High
241715,9,High
241719,10,High
241722,5,Promising
241723,11,High
241726,5,Promising
241732,12,High
241736,7,Medium
241739,9,High
241740,10,High
241754,5,Promising
241764,4,Needs Attention
241776,8,Medium
241780,10,High
241781,9,High
241782,10,High
241793,11,High
241794,11,High
241802,7,Medium
241808,7,Medium
241813,11,High
241819,11,High
241821,7,Medium
241824,11,High
241825,9,High
241826,11,High
241829,10,High
241841,12,High
241852,9,High
241856,7,Medium
241859,6,Promising
241868,11,High
241869,12,High
241874,9,High
241888,9,High
241895,9,High
241899,8,Medium
241908,10,High
241913,9,High
241924,7,Medium
241939,4,Needs Attention
241947,10,High
241948,6,Needs Attention
241949,9,High
241958,9,High
241965,7,Medium
