ClienteCodigo,RFM_Score,RFM_Level
0000504832,11,High
0000504836,3,Require Activation
0000504837,9,High
0000504844,12,High
0000504851,11,High
0000504852,10,High
0000504863,3,Require Activation
0000504866,9,High
0000504869,4,Needs Attention
0000504874,8,Medium
0000504881,3,Require Activation
0000504886,5,Promising
0000504889,8,Medium
0000504890,5,Promising
0000504891,10,High
0000504896,9,High
0000504897,11,High
0000504899,3,Require Activation
0000504905,7,Medium
0000504906,9,High
0000504908,4,Needs Attention
0000504913,3,Require Activation
0000504919,5,Promising
0000504922,9,High
0000504924,12,High
0000504932,6,Promising
0000504933,7,Medium
0000504935,9,High
0000504936,9,High
0000504938,12,High
0000504940,3,Require Activation
0000504941,10,High
0000504943,12,High
0000504949,11,High
0000504951,6,Promising
0000504955,3,Require Activation
0000504958,4,Needs Attention
0000504960,11,High
0000504961,6,Promising
0000504963,5,Promising
0000504966,10,High
0000504973,5,Promising
0000504974,11,High
0000504979,3,Require Activation
0000504981,7,Medium
0000504983,11,High
0000504986,12,High
0000504989,8,Medium
0000504990,3,Require Activation
0000504991,5,Promising
0000504992,5,Promising
0000504997,9,High
0000505003,10,High
0000505004,12,High
0000505008,8,Medium
0000505011,4,Needs Attention
0000505018,4,Needs Attention
0000505020,10,High
0000505021,3,Require Activation
0000505022,3,Require Activation
0000505023,3,Require Activation
0000505028,4,Needs Attention
0000505029,8,Medium
0000505031,7,Medium
0000505042,3,Require Activation
0000505044,8,Medium
0000505045,7,Medium
0000505051,3,Require Activation
0000505053,6,Promising
0000505055,6,Promising
0000505056,3,Require Activation
0000505060,6,Promising
0000505063,3,Require Activation
0000505066,9,High
0000505068,12,High
0000505071,3,Require Activation
0000505072,7,Medium
0000505079,4,Needs Attention
0000505081,4,Needs Attention
0000505082,3,Require Activation
0000505091,10,High
0000505093,5,Promising
0000505098,10,High
0000505100,7,Medium
0000505104,4,Needs Attention
0000505105,11,High
0000505106,9,High
0000505107,9,High
0000505108,12,High
0000505109,7,Medium
0000505111,8,Medium
0000505115,11,High
0000505117,9,High
0000505119,8,Medium
0000505120,3,Require Activation
0000505121,9,High
0000505124,4,Needs Attention
0000505131,3,Require Activation
0000505132,8,Medium
0000505136,6,Promising
0000505142,4,Needs Attention
0000505143,4,Needs Attention
0000505145,8,Medium
0000505146,3,Require Activation
0000505148,8,Medium
0000505149,10,High
0000505150,11,High
0000505152,8,Medium
0000505154,5,Promising
0000505157,4,Needs Attention
0000505159,12,High
0000505163,6,Promising
0000505168,6,Promising
0000505170,3,Require Activation
0000505179,8,Medium
0000505181,4,Needs Attention
0000505182,3,Require Activation
0000505186,8,Medium
0000505190,6,Promising
0000505193,10,High
0000505195,11,High
0000505197,9,High
0000505206,8,Medium
0000505208,8,Medium
0000505211,9,High
0000505212,7,Medium
0000505215,7,Medium
0000505217,11,High
0000505225,4,Needs Attention
0000505227,9,High
0000505235,6,Promising
0000505236,6,Promising
0000505238,11,High
0000505239,10,High
0000505240,8,Medium
0000505242,12,High
0000505244,7,Medium
0000505245,10,High
0000505248,12,High
0000505252,4,Needs Attention
0000505254,9,High
0000505256,9,High
0000505259,11,High
0000505260,3,Require Activation
0000505261,3,Require Activation
0000505262,11,High
0000505263,8,Medium
0000505266,11,High
0000505271,11,High
0000505275,8,Medium
0000505276,9,High
0000505277,4,Needs Attention
0000505278,9,High
0000505281,7,Medium
0000505282,9,High
0000505285,4,Needs Attention
0000505286,6,Promising
0000505289,3,Require Activation
0000505295,8,Medium
0000505298,7,Medium
0000505300,10,High
0000505302,3,Require Activation
0000505305,12,High
0000505306,4,Needs Attention
0000505310,10,High
0000505311,6,Promising
0000505314,6,Promising
0000505318,8,Medium
0000505319,5,Promising
0000505320,4,Needs Attention
0000505321,5,Promising
0000505327,11,High
0000505328,11,High
0000505329,10,High
0000505330,4,Needs Attention
0000505334,8,Medium
0000505340,10,High
0000505345,5,Promising
0000505349,6,Promising
0000505354,10,High
0000505359,3,Require Activation
0000505361,10,High
0000505363,3,Require Activation
0000505370,3,Require Activation
0000505371,7,Medium
0000505373,11,High
0000505377,9,High
0000505378,6,Promising
0000505383,5,Promising
0000505385,11,High
0000505387,9,High
0000505394,10,High
0000505396,6,Promising
0000505398,3,Require Activation
0000505407,9,High
0000505408,3,Require Activation
0000505412,7,Medium
0000505419,9,High
0000505432,3,Require Activation
0000505435,4,Needs Attention
0000505437,4,Needs Attention
0000505439,8,Medium
0000505441,11,High
0000505442,11,High
0000505443,10,High
0000505444,7,Medium
0000505450,10,High
0000505454,3,Require Activation
0000505456,3,Require Activation
0000505461,4,Needs Attention
0000505466,9,High
0000505472,3,Require Activation
0000505473,7,Medium
0000505474,4,Needs Attention
0000505478,3,Require Activation
0000505479,3,Require Activation
0000505480,5,Promising
0000505482,11,High
0000505483,3,Require Activation
0000505484,5,Promising
0000505485,7,Medium
0000505486,8,Medium
0000505487,9,High
0000505490,6,Promising
0000505493,9,High
0000505494,7,Medium
0000505497,12,High
0000505498,8,Medium
0000505500,11,High
0000505502,6,Promising
0000505509,7,Medium
0000505510,5,Promising
0000505513,3,Require Activation
0000505514,4,Needs Attention
0000505523,8,Medium
0000505526,12,High
0000505534,5,Promising
0000505540,11,High
0000505542,12,High
0000505546,12,High
0000505547,11,High
0000505550,7,Medium
0000505551,3,Require Activation
0000505552,9,High
0000505554,12,High
0000505556,10,High
0000505557,11,High
0000505558,6,Promising
0000505560,3,Require Activation
0000505561,9,High
0000505564,7,Medium
0000505565,9,High
0000505570,3,Require Activation
0000505571,4,Needs Attention
0000505572,9,High
0000505575,7,Medium
0000505577,7,Medium
0000505580,9,High
0000505581,12,High
0000505583,9,High
0000505588,10,High
0000505604,4,Needs Attention
0000505605,9,High
0000505609,9,High
0000505610,10,High
0000505611,12,High
0000505614,11,High
0000505615,10,High
0000505616,11,High
0000505622,3,Require Activation
0000505623,11,High
0000505626,8,Medium
0000505627,3,Require Activation
0000505630,7,Medium
0000505633,5,Promising
0000505634,4,Needs Attention
0000505635,9,High
0000505638,3,Require Activation
0000505639,11,High
0000505641,10,High
0000505642,7,Medium
0000505644,5,Needs Attention
0000505646,3,Require Activation
0000505647,9,High
0000505650,3,Require Activation
0000505660,8,Medium
0000505661,5,Promising
0000505663,7,Medium
0000505669,12,High
0000505674,7,Medium
0000505676,12,High
0000505677,12,High
0000505678,7,Medium
0000505681,6,Promising
0000505686,7,Medium
0000505687,3,Require Activation
0000505691,3,Require Activation
0000505692,10,High
0000505706,5,Promising
0000505722,10,High
0000505723,6,Promising
0000505724,8,Medium
0000505725,10,High
0000505726,9,High
0000505727,9,High
0000505728,8,Medium
0000505729,10,High
0000505734,7,Medium
0000505736,4,Needs Attention
0000505738,8,Medium
0000505740,8,Medium
0000505742,8,Medium
0000505743,7,Medium
0000505745,5,Promising
0000505747,7,Medium
0000505748,4,Needs Attention
0000505750,6,Promising
0000505752,6,Promising
0000505755,8,Medium
0000505756,5,Promising
0000505758,8,Medium
0000505760,8,Medium
0000505762,10,High
0000505764,8,Needs Attention
0000505768,7,Medium
0000505769,4,Needs Attention
0000505771,12,High
0000505772,7,Medium
0000505774,4,Needs Attention
0000505777,11,High
0000505779,7,Medium
0000505781,9,High
0000505782,6,Promising
0000505788,6,Promising
0000505789,11,High
0000505790,5,Promising
0000505791,4,Needs Attention
0000505792,6,Needs Attention
0000505793,3,Require Activation
0000505797,3,Require Activation
0000505800,8,Medium
0000505802,4,Needs Attention
0000505803,10,High
0000505807,8,Medium
0000505815,11,High
0000505816,9,High
0000505817,9,High
0000505818,4,Needs Attention
0000505820,6,Promising
0000505821,6,Promising
0000505822,10,High
0000505823,4,Needs Attention
0000505824,5,Promising
0000505826,5,Promising
0000505827,6,Promising
0000505829,5,Promising
0000505837,7,Medium
0000505839,10,High
0000505841,5,Promising
0000505853,5,Promising
0000505854,3,Require Activation
0000505859,10,High
0000505863,11,High
0000505866,9,High
0000505867,10,High
0000505868,4,Needs Attention
0000505874,11,High
0000505877,12,High
0000505878,9,High
0000505881,8,Medium
0000505882,5,Promising
0000505883,10,High
0000505884,9,High
0000505890,7,Medium
0000505891,12,High
0000505894,4,Needs Attention
0000505900,10,High
0000505901,12,High
0000505903,4,Needs Attention
0000505905,3,Require Activation
0000505913,5,Promising
0000505914,3,Require Activation
0000505919,3,Require Activation
0000505922,8,Medium
0000505925,8,Medium
0000505927,4,Needs Attention
0000505930,7,Medium
0000505935,5,Promising
0000505943,10,High
0000505945,9,High
0000505949,6,Promising
0000505952,3,Require Activation
0000505953,8,Medium
0000505954,11,High
0000505955,3,Require Activation
0000505959,5,Needs Attention
0000505961,9,High
0000505964,9,High
0000505965,6,Promising
0000505968,6,Promising
0000505970,6,Promising
0000505972,7,Medium
0000505973,12,High
0000505974,5,Promising
0000505975,11,High
0000505977,4,Needs Attention
0000505985,5,Promising
0000505987,5,Needs Attention
0000505988,3,Require Activation
0000505989,8,Medium
0000505996,3,Require Activation
0000506003,8,Medium
0000506006,3,Require Activation
0000506009,5,Promising
0000506010,10,High
0000506012,11,High
0000506016,12,High
0000506018,3,Require Activation
0000506020,12,High
0000506026,6,Promising
0000506027,7,Medium
0000506029,11,High
0000506031,8,Medium
0000506032,7,Medium
0000506035,10,High
0000506037,6,Promising
0000506038,12,High
0000506046,9,High
0000506048,7,Medium
0000506049,3,Require Activation
0000506051,6,Promising
0000506053,9,High
0000506054,10,High
0000506058,11,High
0000506059,11,High
0000506062,3,Require Activation
0000506064,3,Require Activation
0000506067,9,High
0000506073,8,Medium
0000506075,3,Require Activation
0000506076,3,Require Activation
0000506089,9,High
0000506091,9,High
0000506095,11,High
0000506098,11,High
0000506100,9,High
0000506101,3,Require Activation
0000506106,4,Needs Attention
0000506108,5,Promising
0000506109,8,Medium
0000506115,8,Medium
0000506121,5,Promising
0000506122,9,High
0000506129,11,High
0000506130,6,Promising
0000506131,8,Medium
0000506132,9,High
0000506133,7,Medium
0000506134,10,High
0000506135,12,High
0000506136,11,High
0000506141,11,High
0000506142,11,High
0000506147,12,High
0000506148,4,Needs Attention
0000506149,3,Require Activation
0000506152,3,Require Activation
0000506153,10,High
0000506155,7,Medium
0000506158,6,Promising
0000506160,7,Medium
0000506164,11,High
0000506165,5,Promising
0000506166,11,High
0000506168,11,High
0000506171,10,High
0000506176,4,Needs Attention
0000506181,3,Require Activation
0000506184,5,Promising
0000506185,8,Medium
0000506189,3,Require Activation
0000506191,3,Require Activation
0000506193,4,Needs Attention
0000506203,9,High
0000506207,3,Require Activation
0000506208,9,High
0000506209,3,Require Activation
0000506211,9,High
0000506212,9,High
0000506213,7,Medium
0000506214,7,Medium
0000506218,3,Require Activation
0000506219,12,High
0000506221,8,Medium
0000506224,5,Promising
0000506225,8,Medium
0000506227,11,High
0000506229,3,Require Activation
0000506233,3,Require Activation
0000506234,6,Promising
0000506235,3,Require Activation
0000506237,7,Medium
0000506238,5,Promising
0000506244,3,Require Activation
0000506245,7,Medium
0000506248,3,Require Activation
0000506249,9,High
0000506250,5,Needs Attention
0000506255,7,Medium
0000506257,6,Promising
0000506262,12,High
0000506266,12,High
0000506267,9,High
0000506268,11,High
0000506269,9,High
0000506277,3,Require Activation
0000506300,3,Require Activation
0000506304,4,Needs Attention
0000506306,3,Require Activation
0000506307,7,Medium
0000506311,12,High
0000506317,7,Medium
0000506318,12,High
0000506324,3,Require Activation
0000506325,6,Promising
0000506327,6,Promising
0000506330,9,High
0000506333,7,Medium
0000506334,9,High
0000506336,5,Promising
0000506337,3,Require Activation
0000506338,7,Medium
0000506341,12,High
0000506342,6,Promising
0000506344,10,High
0000506350,8,Medium
0000506357,11,High
0000506361,11,High
0000506362,3,Require Activation
0000506364,6,Promising
0000506367,11,High
0000506368,8,Medium
0000506373,10,High
0000506382,8,Medium
0000506385,12,High
0000506386,9,High
0000506390,8,Medium
0000506391,3,Require Activation
0000506395,10,High
0000506397,5,Promising
0000506398,7,Medium
0000506401,9,High
0000506409,8,Medium
0000506412,6,Promising
0000506414,6,Needs Attention
0000506416,9,High
0000506419,4,Needs Attention
0000506421,6,Promising
0000506424,8,Medium
0000506425,9,High
0000506434,10,High
0000506442,3,Require Activation
0000506443,10,High
0000506444,9,High
0000506447,9,High
0000506448,10,High
0000506451,3,Require Activation
0000506454,9,High
0000506455,4,Needs Attention
0000506457,11,High
0000506458,3,Require Activation
0000506460,3,Require Activation
0000506463,8,Medium
0000506464,9,High
0000506466,7,Medium
0000506468,9,High
0000506471,10,High
0000506473,11,High
0000506474,9,High
0000506475,11,High
0000506476,8,Medium
0000506478,10,High
0000506480,7,Medium
0000506484,8,Medium
0000506485,5,Promising
0000506488,3,Require Activation
0000506490,4,Needs Attention
0000506491,12,High
0000506496,6,Promising
0000506498,7,Medium
0000506500,9,High
0000506503,3,Require Activation
0000506504,5,Promising
0000506506,3,Require Activation
0000506509,11,High
0000506510,6,Promising
0000506517,3,Require Activation
0000506518,3,Require Activation
0000506521,3,Require Activation
0000506523,6,Promising
0000506525,12,High
0000506529,8,Medium
0000506531,3,Require Activation
0000506533,8,Medium
0000506536,12,High
0000506538,5,Needs Attention
0000506540,3,Require Activation
0000506541,3,Require Activation
0000506542,8,Medium
0000506545,9,High
0000506547,9,High
0000506549,4,Needs Attention
